fieldbeat_task_id,task_type,state,priority,client_key,created_at,updated_at
2589,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-09T13:43:02.940Z,2024-08-09T13:49:13.731Z
2590,CORRECTIVA PROGRAMADA,FINISHED,1,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-09T14:19:51.281Z,2024-08-09T14:25:19.988Z
2591,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-08-09T16:51:40.903Z,2024-08-09T17:02:00.433Z
2593,PREVENTIVA PROGRAMADA,SCHEDULED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-09T20:50:13.581Z,2024-08-09T20:50:13.581Z
2594,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-09T20:51:22.557Z,2024-08-09T21:06:04.874Z
2595,PRUEBAS DE ACEPTACION,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-08-12T11:55:15.036Z,2024-08-12T12:08:23.036Z
2596,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2024-08-13T17:30:27.890Z,2024-08-22T18:11:40.758Z
2597,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-08-14T00:16:52.545Z,2024-08-14T00:36:12.133Z
2599,,FINISHED,3,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-14T23:13:22.531Z,2024-08-14T23:16:55.981Z
2602,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-08-16T16:21:59.051Z,2024-08-16T16:33:03.223Z
2603,PREVENTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2024-08-16T16:47:39.478Z,2024-08-27T20:40:45.736Z
2604,,ARCHIVED,2,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2024-08-16T16:55:54.683Z,2024-08-27T20:41:22.384Z
2605,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2024-08-16T16:58:07.849Z,2024-08-16T17:40:45.602Z
2607,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-19T23:04:21.725Z,2024-08-19T23:08:21.596Z
2609,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-08-22T13:16:41.852Z,2024-08-22T13:52:35.228Z
2610,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-22T14:33:43.768Z,2024-08-22T14:40:04.418Z
2611,ASISTENCIA REMOTA,FINISHED,3,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-22T17:22:10.658Z,2024-08-22T17:35:16.193Z
2612,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-08-22T18:24:57.727Z,2024-08-22T18:43:13.339Z
2613,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-08-23T18:51:56.044Z,2024-08-24T01:06:33.351Z
2614,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-08-23T20:40:45.175Z,2024-08-24T00:58:22.861Z
2616,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2024-08-24T12:33:05.745Z,2024-08-24T18:29:05.450Z
2617,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2024-08-24T12:41:43.808Z,2024-08-26T20:09:11.438Z
2618,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2024-08-24T13:36:30.270Z,2024-08-24T18:33:17.456Z
2620,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-08-26T16:26:59.603Z,2024-08-26T16:40:53.661Z
2624,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70.377.400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-29T15:17:47.083Z,2024-08-29T16:03:03.039Z
2625,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-08-29T16:12:22.211Z,2024-09-02T14:00:58.455Z
2626,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2024-08-29T23:55:31.718Z,2024-08-30T00:09:00.560Z
2628,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-08-30T09:41:54.142Z,2024-08-30T09:47:23.637Z
2629,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-08-30T17:47:19.784Z,2024-08-30T18:04:29.611Z
2630,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-08-30T20:37:11.205Z,2024-08-30T21:01:50.951Z
2631,CORRECTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-08-30T21:36:44.072Z,2024-09-23T19:09:03.570Z
2638,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-09-03T16:13:12.769Z,2024-09-03T19:03:53.730Z
2639,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-09-03T21:57:26.775Z,2024-09-03T22:11:13.241Z
2640,ASISTENCIA REMOTA,FINISHED,3,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-09-04T00:16:18.428Z,2024-09-04T00:28:12.743Z
2642,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-09-06T14:25:41.036Z,2024-09-06T14:39:20.148Z
2643,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-09-06T23:50:45.417Z,2024-09-06T23:53:49.944Z
2644,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2024-09-07T00:18:40.581Z,2024-09-10T21:08:22.225Z
2646,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-09-09T12:43:42.005Z,2024-09-09T13:04:27.623Z
2648,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2024-09-09T17:31:20.785Z,2024-09-09T17:36:41.923Z
2651,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2024-09-10T20:41:52.340Z,2024-09-16T22:42:28.438Z
2654,CORRECTIVA NO PROGRAMADA,FINISHED,1,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,2024-09-13T18:45:42.404Z,2024-09-13T18:51:01.580Z
2655,CORRECTIVA PROGRAMADA,FINISHED,1,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-09-13T20:57:24.762Z,2024-09-13T21:25:40.888Z
2656,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-09-13T22:55:29.530Z,2024-09-13T23:34:45.585Z
2657,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-09-16T14:27:40.124Z,2024-09-16T16:12:09.605Z
2663,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2024-09-25T21:03:37.476Z,2024-09-25T21:29:39.929Z
2664,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-09-27T17:41:18.492Z,2024-10-07T15:01:12.937Z
2665,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-09-27T23:01:57.285Z,2024-09-30T15:02:22.966Z
2666,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-09-27T23:03:08.828Z,2024-09-30T15:03:34.222Z
2669,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-10-01T20:26:32.317Z,2024-10-02T03:23:17.096Z
2676,REQUERIMIENTO DEL CLIENTE,FINISHED,1,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-10-07T12:17:05.780Z,2024-10-07T12:20:09.705Z
2679,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-10-08T14:27:36.492Z,2024-10-08T14:57:53.873Z
2682,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2024-10-10T20:31:31.799Z,2024-10-10T20:39:21.331Z
2683,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-10-11T01:26:45.907Z,2024-10-11T01:38:15.148Z
2687,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2024-10-14T14:16:55.119Z,2024-10-14T15:18:45.199Z
2688,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-10-15T13:41:58.334Z,2024-10-15T19:37:44.718Z
2692,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-10-16T15:24:11.133Z,2024-10-16T15:26:43.886Z
2696,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-10-21T12:41:56.568Z,2024-10-21T12:52:01.282Z
2698,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-10-23T11:34:33.202Z,2024-10-23T12:31:44.540Z
2699,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-10-25T20:48:35.130Z,2024-10-25T22:59:19.317Z
2700,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-10-26T12:34:47.785Z,2024-10-26T19:46:59.288Z
2701,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-10-26T13:29:05.237Z,2024-10-26T20:01:31.069Z
2702,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-10-28T10:46:50.533Z,2024-10-28T12:03:29.058Z
2703,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-10-28T12:54:47.666Z,2024-10-28T13:05:29.931Z
2704,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-10-29T15:08:45.366Z,2024-10-29T16:25:34.243Z
2706,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-10-30T14:57:15.506Z,2024-10-30T16:17:55.975Z
2707,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2024-10-30T16:40:33.258Z,2024-10-30T16:48:49.589Z
2708,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-11-04T11:11:17.872Z,2024-11-04T11:47:33.211Z
2717,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-11-07T00:27:51.333Z,2024-11-07T01:02:09.345Z
2718,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-11-07T11:22:29.629Z,2024-11-07T11:42:27.101Z
2719,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-11-08T15:34:47.581Z,2024-11-08T15:42:12.007Z
2720,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-11-09T00:30:08.951Z,2024-11-11T11:42:16.178Z
2721,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-11-11T11:43:48.253Z,2024-11-11T11:46:51.510Z
2722,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-11-11T17:13:50.268Z,2024-11-11T17:36:31.845Z
2723,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2024-11-13T13:38:59.187Z,2024-11-13T13:43:38.203Z
2725,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2024-11-13T17:17:15.916Z,2024-11-13T18:32:00.956Z
2726,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-11-13T18:18:58.312Z,2024-11-18T14:57:37.905Z
2733,PREVENTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-11-15T22:57:27.284Z,2025-01-29T17:26:25.405Z
2734,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-11-15T23:02:59.630Z,2024-11-15T23:16:10.499Z
2735,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-11-18T10:44:19.843Z,2024-11-18T12:18:14.660Z
2736,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-11-18T13:09:56.666Z,2024-11-18T13:29:11.739Z
2737,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2024-11-19T21:04:48.398Z,2024-11-19T21:13:46.894Z
2738,ASISTENCIA REMOTA,FINISHED,3,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-11-20T11:25:41.918Z,2024-11-20T11:34:30.343Z
2741,,FINISHED,2,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2024-11-22T19:22:56.650Z,2024-11-22T19:38:40.457Z
2742,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2024-11-22T20:23:32.786Z,2024-11-22T22:36:44.440Z
2743,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-11-23T06:38:41.011Z,2024-11-23T07:44:18.126Z
2744,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,2024-11-25T12:11:43.564Z,2024-12-04T11:56:35.364Z
2745,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2024-11-25T13:49:41.649Z,2024-11-25T14:04:51.391Z
2746,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-11-25T15:24:04.703Z,2024-11-25T17:24:04.542Z
2747,CORRECTIVA PROGRAMADA,SCHEDULED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-11-26T00:00:13.259Z,2024-11-26T00:00:13.259Z
2748,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-11-26T00:01:23.474Z,2024-11-26T01:28:02.892Z
2749,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-11-26T00:05:48.490Z,2024-11-26T00:44:45.491Z
2750,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-11-26T00:14:25.899Z,2024-11-26T00:31:12.405Z
2751,PUESTA EN MARCHA,FINISHED,2,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-11-26T11:53:47.595Z,2024-11-26T12:04:00.543Z
2752,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-11-26T14:18:34.744Z,2024-11-26T14:26:04.217Z
2756,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2024-11-27T18:33:08.511Z,2024-11-27T19:34:35.286Z
2757,CORRECTIVA NO PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2024-11-27T20:35:39.519Z,2024-11-27T20:55:54.829Z
2759,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT||ACME,2024-11-28T17:37:52.139Z,2024-12-03T11:44:57.806Z
2760,PREVENTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-11-28T18:50:52.797Z,2025-01-09T13:59:01.185Z
2764,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-12-02T11:02:01.398Z,2024-12-02T11:45:15.687Z
2765,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-12-02T13:01:11.632Z,2024-12-02T13:10:09.426Z
2767,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-12-02T14:11:40.154Z,2024-12-02T14:38:15.489Z
2769,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2024-12-05T19:49:07.707Z,2024-12-05T20:11:49.191Z
2770,CORRECTIVA NO PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-12-06T20:40:32.443Z,2025-03-28T17:55:02.034Z
2771,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2024-12-06T20:41:21.941Z,2024-12-06T23:11:55.038Z
2772,PREVENTIVA PROGRAMADA,ARCHIVED,2,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2024-12-06T21:17:01.887Z,2025-01-29T17:28:06.998Z
2773,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,2024-12-06T21:19:30.938Z,2024-12-06T21:43:53.060Z
2774,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-12-06T22:14:41.781Z,2024-12-06T22:49:51.455Z
2775,,ARCHIVED,3,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-12-07T22:41:08.872Z,2025-01-09T13:59:50.499Z
2777,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-12-09T11:20:46.704Z,2024-12-09T12:13:07.471Z
2779,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-12-09T20:09:57.847Z,2024-12-09T20:16:09.521Z
2780,ASISTENCIA REMOTA,FINISHED,3,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-12-10T12:34:31.403Z,2024-12-10T12:38:32.760Z
2781,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2024-12-10T15:52:46.627Z,2024-12-10T16:14:25.992Z
2782,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-12-11T16:41:27.121Z,2024-12-11T16:47:33.240Z
2783,,FINISHED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-12-12T17:51:23.302Z,2024-12-12T19:27:52.533Z
2784,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-12-12T22:12:03.324Z,2024-12-13T00:02:28.358Z
2786,ASISTENCIA REMOTA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-12-13T14:41:18.573Z,2024-12-13T14:50:23.416Z
2790,,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-12-16T11:21:03.991Z,2024-12-16T11:59:51.880Z
2792,REQUERIMIENTO DEL CLIENTE,FINISHED,3,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-12-16T17:26:07.130Z,2024-12-16T17:32:24.179Z
2794,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-12-19T17:57:52.649Z,2024-12-19T18:12:45.399Z
2797,PREVENTIVA PROGRAMADA,FINISHED,1,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2024-12-23T10:49:48.850Z,2024-12-23T11:23:23.702Z
2798,PUESTA EN MARCHA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-12-23T11:28:35.841Z,2024-12-23T11:41:15.457Z
2799,CORRECTIVA NO PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),2024-12-23T16:03:21.444Z,2024-12-23T16:14:30.182Z
2802,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2024-12-23T21:21:04.327Z,2024-12-23T23:37:59.772Z
2803,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-12-26T19:23:29.668Z,2024-12-26T19:28:38.117Z
2805,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2024-12-30T11:20:07.603Z,2024-12-30T11:39:03.515Z
2809,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-12-31T02:59:53.607Z,2024-12-31T03:18:32.229Z
2810,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2024-12-31T14:56:22.323Z,2024-12-31T15:04:13.382Z
2812,CORRECTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|70.377.400-8|FUNDACION ARTURO LOPEZ PEREZ,2025-01-03T19:55:42.236Z,2025-01-03T20:31:45.422Z
2813,PREVENTIVA PROGRAMADA,FINISHED,2,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2025-01-06T10:32:34.405Z,2025-01-06T11:17:20.326Z
2814,CORRECTIVA PROGRAMADA,FINISHED,3,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,2025-01-06T10:43:21.061Z,2025-01-06T11:16:13.753Z
2815,PUESTA EN MARCHA,FINISHED,2,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2025-01-06T11:11:27.793Z,2025-01-06T12:52:41.042Z
2816,REQUERIMIENTO DEL CLIENTE,FINISHED,2,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2025-01-06T12:51:24.201Z,2025-01-06T12:58:35.334Z
