bridge_id,missing_zendesk_ticket_id,fieldbeat_task_id,task_type,state,client_key,created_at,link_method
150655|1250,150655,1250,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-11-12T21:59:41.182Z,fieldbeat_report_ticket_number
949395|1251,949395,1251,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-11-13T13:05:24.724Z,fieldbeat_report_ticket_number
719418|1252,719418,1252,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-11-13T14:56:01.677Z,fieldbeat_report_ticket_number
465221|1255,465221,1255,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2021-11-15T16:23:35.217Z,fieldbeat_report_ticket_number
914336|1256,914336,1256,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-11-16T11:05:57.912Z,fieldbeat_report_ticket_number
843013|1257,843013,1257,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2021-11-16T21:21:53.242Z,fieldbeat_report_ticket_number
190572|1258,190572,1258,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),2021-11-17T14:18:34.299Z,fieldbeat_report_ticket_number
99999|1259,99999,1259,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2021-11-17T16:58:35.623Z,fieldbeat_report_ticket_number
99999|1260,99999,1260,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2021-11-17T19:06:08.254Z,fieldbeat_report_ticket_number
549574|1261,549574,1261,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2021-11-17T19:49:00.386Z,fieldbeat_report_ticket_number
240899|1268,240899,1268,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-11-20T17:24:13.302Z,fieldbeat_report_ticket_number
434875|1269,434875,1269,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-11-22T11:20:58.506Z,fieldbeat_report_ticket_number
992701|1270,992701,1270,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2021-11-22T11:48:36.591Z,fieldbeat_report_ticket_number
100033|1271,100033,1271,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-11-23T17:58:32.856Z,fieldbeat_report_ticket_number
211406|1272,211406,1272,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2021-11-24T19:14:31.394Z,fieldbeat_report_ticket_number
475970|1275,475970,1275,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2021-11-25T16:52:48.467Z,fieldbeat_report_ticket_number
580583|1276,580583,1276,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2021-11-26T14:36:43.808Z,fieldbeat_report_ticket_number
657405|1277,657405,1277,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2021-11-26T16:08:10.424Z,fieldbeat_report_ticket_number
595389|1278,595389,1278,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-11-27T19:44:11.352Z,fieldbeat_report_ticket_number
626188|1279,626188,1279,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-11-30T02:47:08.127Z,fieldbeat_report_ticket_number
564323|1281,564323,1281,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2021-12-01T13:56:53.834Z,fieldbeat_report_ticket_number
808668|1283,808668,1283,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2021-12-02T19:36:25.739Z,fieldbeat_report_ticket_number
532379|1284,532379,1284,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2021-12-02T19:56:22.866Z,fieldbeat_report_ticket_number
674531|1285,674531,1285,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-12-03T00:45:38.448Z,fieldbeat_report_ticket_number
315212|1287,315212,1287,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2021-12-03T20:33:24.165Z,fieldbeat_report_ticket_number
240899|1288,240899,1288,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-12-04T17:53:35.079Z,fieldbeat_report_ticket_number
674531|1290,674531,1290,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-12-05T00:09:20.500Z,fieldbeat_report_ticket_number
159610|1291,159610,1291,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2021-12-05T01:34:40.884Z,fieldbeat_report_ticket_number
000000000|1293,000000000,1293,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2021-12-07T12:35:45.976Z,fieldbeat_report_ticket_number
487058|1298,487058,1298,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-12-07T22:54:25.793Z,fieldbeat_report_ticket_number
487085|1299,487085,1299,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-12-09T01:31:27.783Z,fieldbeat_report_ticket_number
864151|1300,864151,1300,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2021-12-09T18:04:23.440Z,fieldbeat_report_ticket_number
599574|1301,599574,1301,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2021-12-10T13:40:56.094Z,fieldbeat_report_ticket_number
84769|1305,84769,1305,ASISTENCIA REMOTA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-12-15T01:55:39.023Z,fieldbeat_report_ticket_number
274725|1306,274725,1306,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-12-15T14:14:06.256Z,fieldbeat_report_ticket_number
00000|1307,00000,1307,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),2021-12-15T14:36:41.026Z,fieldbeat_report_ticket_number
545781|1308,545781,1308,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2021-12-16T15:47:14.846Z,fieldbeat_report_ticket_number
877450|1310,877450,1310,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2021-12-17T16:24:24.707Z,fieldbeat_report_ticket_number
507391|1311,507391,1311,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2021-12-18T15:27:41.392Z,fieldbeat_report_ticket_number
290214|1312,290214,1312,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2021-12-18T15:43:01.048Z,fieldbeat_report_ticket_number
414010|1313,414010,1313,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2021-12-21T19:14:19.007Z,fieldbeat_report_ticket_number
285305|1314,285305,1314,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-12-21T22:41:38.160Z,fieldbeat_report_ticket_number
911108|1315,911108,1315,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2021-12-23T14:06:41.221Z,fieldbeat_report_ticket_number
167765|1316,167765,1316,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2021-12-23T15:33:02.953Z,fieldbeat_report_ticket_number
285305|1317,285305,1317,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-12-24T01:31:54.335Z,fieldbeat_report_ticket_number
903028|1318,903028,1318,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2021-12-24T14:52:09.425Z,fieldbeat_report_ticket_number
368560|1322,368560,1322,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-12-28T14:44:54.904Z,fieldbeat_report_ticket_number
886290|1323,886290,1323,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2021-12-30T13:22:13.364Z,fieldbeat_report_ticket_number
479892|1324,479892,1324,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-12-30T19:01:49.154Z,fieldbeat_report_ticket_number
595495|1325,595495,1325,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2021-12-30T23:43:38.507Z,fieldbeat_report_ticket_number
244427|1326,244427,1326,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-01-04T14:11:21.640Z,fieldbeat_report_ticket_number
321375|1328,321375,1328,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-01-10T15:50:11.816Z,fieldbeat_report_ticket_number
864151|1330,864151,1330,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,2022-01-13T19:49:12.005Z,fieldbeat_report_ticket_number
326756|1331,326756,1331,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-01-15T13:21:41.890Z,fieldbeat_report_ticket_number
375731|1332,375731,1332,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-01-15T16:06:19.135Z,fieldbeat_report_ticket_number
686250|1333,686250,1333,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-01-15T16:36:17.084Z,fieldbeat_report_ticket_number
553258|1335,553258,1335,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-01-17T20:32:51.247Z,fieldbeat_report_ticket_number
508853|1336,508853,1336,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-01-17T20:36:13.335Z,fieldbeat_report_ticket_number
508853|1338,508853,1338,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-01-17T20:44:29.434Z,fieldbeat_report_ticket_number
815543|1339,815543,1339,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-01-17T20:47:28.679Z,fieldbeat_report_ticket_number
346122|1342,346122,1342,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-01-17T20:54:21.742Z,fieldbeat_report_ticket_number
844191|1344,844191,1344,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-01-17T23:46:24.056Z,fieldbeat_report_ticket_number
720356|1345,720356,1345,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-01-18T18:47:51.156Z,fieldbeat_report_ticket_number
0000|1346,0000,1346,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-01-19T15:17:17.585Z,fieldbeat_report_ticket_number
903908|1347,903908,1347,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-01-19T20:46:25.399Z,fieldbeat_report_ticket_number
0000|1348,0000,1348,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-01-20T20:59:43.779Z,fieldbeat_report_ticket_number
983006|1349,983006,1349,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-01-21T12:11:33.580Z,fieldbeat_report_ticket_number
487085|1353,487085,1353,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-01-24T14:01:28.526Z,fieldbeat_report_ticket_number
355432|1354,355432,1354,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-01-24T16:33:56.585Z,fieldbeat_report_ticket_number
988322|1356,988322,1356,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-01-25T02:48:02.354Z,fieldbeat_report_ticket_number
359310|1357,359310,1357,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-01-27T16:46:59.209Z,fieldbeat_report_ticket_number
481510|1358,481510,1358,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-01-27T21:52:48.978Z,fieldbeat_report_ticket_number
333928|1359,333928,1359,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-01-27T22:58:47.598Z,fieldbeat_report_ticket_number
0000|1362,0000,1362,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-02-03T14:02:41.797Z,fieldbeat_report_ticket_number
318046|1363,318046,1363,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-02-04T12:57:15.290Z,fieldbeat_report_ticket_number
20001502053|1364,20001502053,1364,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-02-04T17:06:51.233Z,fieldbeat_report_ticket_number
117327|1368,117327,1368,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-02-08T14:03:00.561Z,fieldbeat_report_ticket_number
779906|1369,779906,1369,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-02-08T14:27:48.101Z,fieldbeat_report_ticket_number
9999|1370,9999,1370,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-02-08T17:15:17.207Z,fieldbeat_report_ticket_number
148260|1371,148260,1371,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-02-08T23:25:30.659Z,fieldbeat_report_ticket_number
517136|1372,517136,1372,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-02-09T00:54:32.856Z,fieldbeat_report_ticket_number
830821|1373,830821,1373,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-02-11T12:06:25.018Z,fieldbeat_report_ticket_number
540711|1374,540711,1374,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-02-11T13:30:13.372Z,fieldbeat_report_ticket_number
425664|1375,425664,1375,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-02-11T16:11:53.225Z,fieldbeat_report_ticket_number
665447|1376,665447,1376,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-02-12T16:16:25.650Z,fieldbeat_report_ticket_number
636193|1378,636193,1378,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-02-14T13:24:18.406Z,fieldbeat_report_ticket_number
172278|1380,172278,1380,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-02-17T22:45:26.525Z,fieldbeat_report_ticket_number
648368|1381,648368,1381,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-02-21T12:08:53.472Z,fieldbeat_report_ticket_number
937899|1382,937899,1382,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-02-21T13:26:02.345Z,fieldbeat_report_ticket_number
704250|1385,704250,1385,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-02-21T21:26:43.398Z,fieldbeat_report_ticket_number
399764|1386,399764,1386,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-02-22T12:58:23.867Z,fieldbeat_report_ticket_number
793073|1389,793073,1389,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-02-23T12:48:00.739Z,fieldbeat_report_ticket_number
9999|1392,9999,1392,PRUEBAS DE ACEPTACION,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-02-25T20:57:35.880Z,fieldbeat_report_ticket_number
767638|1394,767638,1394,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-03-02T21:42:26.094Z,fieldbeat_report_ticket_number
9999|1396,9999,1396,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-03-03T16:07:06.534Z,fieldbeat_report_ticket_number
9999|1397,9999,1397,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-03-04T17:12:56.065Z,fieldbeat_report_ticket_number
704250|1398,704250,1398,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-03-07T17:52:57.765Z,fieldbeat_report_ticket_number
937899|1399,937899,1399,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-03-07T18:11:10.238Z,fieldbeat_report_ticket_number
964324|1400,964324,1400,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-03-08T14:20:17.853Z,fieldbeat_report_ticket_number
749449|1401,749449,1401,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-03-11T01:05:43.699Z,fieldbeat_report_ticket_number
605236|1402,605236,1402,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-03-11T14:06:57.790Z,fieldbeat_report_ticket_number
555555|1403,555555,1403,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-03-11T18:52:55.290Z,fieldbeat_report_ticket_number
9999|1404,9999,1404,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-03-15T22:41:43.278Z,fieldbeat_report_ticket_number
777777|1405,777777,1405,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-03-16T03:08:18.518Z,fieldbeat_report_ticket_number
777777|1406,777777,1406,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-03-16T16:29:53.770Z,fieldbeat_report_ticket_number
140955|1407,140955,1407,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-03-16T18:46:56.400Z,fieldbeat_report_ticket_number
0202|1410,0202,1410,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-03-17T15:49:54.905Z,fieldbeat_report_ticket_number
442987|1411,442987,1411,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-03-17T16:12:30.797Z,fieldbeat_report_ticket_number
286087|1414,286087,1414,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-03-18T14:33:27.485Z,fieldbeat_report_ticket_number
0000|1415,0000,1415,INSTALACION - INTEGRACION,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-03-18T15:22:04.863Z,fieldbeat_report_ticket_number
630070|1416,630070,1416,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-03-22T12:56:08.204Z,fieldbeat_report_ticket_number
341997|1418,341997,1418,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-03-25T00:32:32.599Z,fieldbeat_report_ticket_number
824734|1420,824734,1420,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,2022-03-27T11:50:50.093Z,fieldbeat_report_ticket_number
706651|1422,706651,1422,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-03-28T14:04:36.127Z,fieldbeat_report_ticket_number
0203|1423,0203,1423,PREVENTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),2022-03-28T17:01:00.002Z,fieldbeat_report_ticket_number
777777|1424,777777,1424,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-04-01T17:12:19.422Z,fieldbeat_report_ticket_number
368933|1426,368933,1426,REQUERIMIENTO DEL CLIENTE,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-04-03T13:49:39.996Z,fieldbeat_report_ticket_number
368933|1427,368933,1427,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,2022-04-04T22:24:56.976Z,fieldbeat_report_ticket_number
777777|1428,777777,1428,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,2022-04-05T21:32:56.652Z,fieldbeat_report_ticket_number
722542|1429,722542,1429,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-04-06T13:36:39.055Z,fieldbeat_report_ticket_number
792066|1430,792066,1430,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT||CLÍNICA LAS CONDES,2022-04-07T00:20:31.930Z,fieldbeat_report_ticket_number
777777|1431,777777,1431,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-04-08T14:56:04.243Z,fieldbeat_report_ticket_number
824052|1435,824052,1435,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|79.560.900-8|RADIO NUCLEAR,2022-04-11T15:21:24.672Z,fieldbeat_report_ticket_number
100002|1436,100002,1436,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),2022-04-13T18:28:30.016Z,fieldbeat_report_ticket_number
758188|1437,758188,1437,CORRECTIVA PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-04-13T23:31:43.625Z,fieldbeat_report_ticket_number
415273|1438,415273,1438,CORRECTIVA NO PROGRAMADA,FINISHED,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),2022-04-13T23:39:26.129Z,fieldbeat_report_ticket_number
