dolibarr_ref,dolibarr_label,first_observed_event_date,last_observed_event_date,observed_event_count,valid_interval_count,avg_interval_days,median_interval_days,selected_model,model_family,model_reason,estimated_life_days,estimated_life_months,estimated_life_p10_days,estimated_life_p50_days,estimated_life_p90_days,credible_interval_low_days,credible_interval_high_days,machine_weight,cohort_weight,cohort_source,n_events,n_intervals,n_censored_observations,replacement_rate_per_year,manufacturer_life_months,manufacturer_life_source,observed_vs_manufacturer_ratio,predicted_next_replacement_date,prediction_status,comparison_to_manufacturer,model_confidence_score,model_confidence_label,model_confidence_factors,statistical_notes,estimate_status,lifecycle_confidence_score,lifecycle_confidence_label,lifecycle_confidence_factors,min_interval_days,max_interval_days,stddev_interval_days,p25_interval_days,p75_interval_days,estimated_life_method,after_hours_ratio,notes
1531790,"X, Y check or coarse potentiometer (D SHAPE), lateral o longitudinal",2024-11-26T00:00:00.000Z,2025-10-22T20:00:00.000Z,4,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,4,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,10,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 11 meses de cobertura (+4) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,10,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 11 meses de cobertura (+4) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.38,
653950,HP 146GB 15K 6G SFF SAS SC HDD,2018-11-24T11:00:00.000Z,2018-12-15T13:00:46.951Z,3,1,21,96.58,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 1 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,96.58,3.17,,96.58,,58.89,268.29,,,,3,1,0,3.78,,NO_DATA,,2019-03-22T02:55:58.951Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,0,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación multi (+5) | 1 meses de cobertura (+4) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20) | asociación desde task con múltiples equipos (-8),,RATE_MODEL_ESTIMATE,0,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación multi (+5) | 1 meses de cobertura (+4) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20) | asociación desde task con múltiples equipos (-8),21,21,,,,GAMMA_POISSON_RATE_MODEL,1,
1023530,ARM CONTROL BOARD (ACB) - IViEWGT,2018-09-28T19:00:00.000Z,2023-06-28T14:16:00.000Z,3,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,3,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 57 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 57 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.07,
45133308790,TRANSFORMADOR GUN,2019-03-11T12:10:18.063Z,2024-08-30T16:00:00.000Z,3,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,3,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 66 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 66 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.34,
1502964,"SPARES KIT,LED FIELD LAMP",2019-03-15T22:00:15.672Z,2026-04-16T19:30:00.000Z,3,1,2589,738.48,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 85 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,738.48,24.26,,738.48,,450.29,2051.34,,,,3,1,0,0.49,,NO_DATA,,2028-04-24T07:01:12.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 85 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 85 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),2589,2589,,,,GAMMA_POISSON_RATE_MODEL,0.33,
1500998,Projector Assy Quad LED,2019-05-31T19:30:00.000Z,2024-06-07T17:45:00.000Z,3,1,1834,549.76,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 60 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,549.76,18.06,,549.76,,335.22,1527.1,,,,3,1,0,0.66,,NO_DATA,,2025-12-09T11:59:24.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 60 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 60 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),1834,1834,,,,GAMMA_POISSON_RATE_MODEL,0.5,
1007288,KV DCB Control Board,2020-03-20T19:00:00.000Z,2026-03-05T11:00:00.000Z,3,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,3,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 71 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 71 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.25,
019149,Annual Maintenance Kit,2020-06-03T12:30:00.000Z,2025-06-06T18:30:00.000Z,3,2,914.5,548.59,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 2 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 60 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,548.59,18.02,,548.59,,334.5,1523.85,,,,3,2,0,0.67,,NO_DATA,,2026-12-07T08:39:36.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,28,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 60 meses de cobertura (+12) | coeficiente de variación 0.81 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,28,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 60 meses de cobertura (+12) | coeficiente de variación 0.81 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),393,1436,,,,GAMMA_POISSON_RATE_MODEL,0,
1535987,"FRU, DOSE BOARD",2020-09-03T17:18:00.000Z,2022-12-07T15:00:00.000Z,3,1,50,297.52,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 27 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,297.52,9.77,,297.52,,181.42,826.45,,,,3,1,0,1.23,,NO_DATA,,2023-10-01T03:28:48.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 27 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 27 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),50,50,,,,GAMMA_POISSON_RATE_MODEL,0,
451362610003J,Belt - m/c 151270 onwards,2020-09-10T19:00:00.000Z,2025-07-17T16:16:00.000Z,3,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,3,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 58 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,18,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 58 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.09,
1016518,Detector Panel PSU (XRD- EPS),2020-10-07T10:40:00.000Z,2023-09-13T19:14:00.000Z,3,1,679,359.13,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 35 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,359.13,11.8,,359.13,,218.98,997.58,,,,3,1,0,1.02,,NO_DATA,,2024-09-06T22:21:12.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 35 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 35 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),679,679,,,,GAMMA_POISSON_RATE_MODEL,0.08,
1532627,"FRU,GUN FILA PSU",2021-09-13T15:00:00.000Z,2024-03-05T11:00:00.000Z,3,1,1,317.25,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 30 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,317.25,10.42,,317.25,,193.45,881.26,,,,3,1,0,1.15,,NO_DATA,,2025-01-16T17:00:00.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 30 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 30 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),1,1,,,,GAMMA_POISSON_RATE_MODEL,0,
03-999-1290,Handheld Controller,2021-12-15T14:12:00.000Z,2026-03-07T16:36:00.000Z,3,1,1543,477.06,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 51 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,477.06,15.67,,477.06,,290.89,1325.16,,,,3,1,0,0.77,,NO_DATA,,2027-06-27T18:02:24.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 51 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,26,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 51 meses de cobertura (+12) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),1543,1543,,,,GAMMA_POISSON_RATE_MODEL,0.67,
1505146,"PCB ASSEMBLY, CITB",2022-10-24T12:18:00.000Z,2024-08-02T22:12:00.000Z,3,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,3,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,14,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 21 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,14,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 21 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.53,
1546731,"Contactor (CON A), 24V, 50Hz, 50 A, Siemens 3RT 1036-1AB00",2022-10-24T12:18:00.000Z,2024-07-10T22:00:00.000Z,3,1,15,247.65,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 1 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 21 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,247.65,8.14,,247.65,,151.01,687.92,,,,3,1,0,1.47,,NO_DATA,,2025-03-15T13:36:00.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,22,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 21 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,22,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 21 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),15,15,,,,GAMMA_POISSON_RATE_MODEL,0.38,
1016984,FRU ISO ROTATION BRAKE,2022-10-26T20:30:00.000Z,2024-08-28T22:00:00.000Z,3,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,3,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,0,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación multi (+5) | 22 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | asociación desde task con múltiples equipos (-8),,INSUFFICIENT_DATA,0,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación multi (+5) | 22 meses de cobertura (+8) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | asociación desde task con múltiples equipos (-8),,,,,,NONE,0.71,
1016478,"KIT, SPARES, LEAF MOULDED",2022-11-26T11:30:00.000Z,2023-05-27T13:00:00.000Z,3,2,91,136.82,GAMMA_POISSON_RATE_MODEL,RATE_MODEL_ESTIMATE,Solo 2 intervalo(s) propio(s) y sin cohorte disponible - se usa la tasa de reemplazo observada (Gamma-Poisson) en vez de una mediana de muy pocos datos. Basado en 3 evento(s) sobre 6 meses de exposición observada - intervalo creíble aproximado (normal sobre el posterior Gamma).,136.82,4.49,,136.82,,83.43,380.07,,,,3,2,0,2.67,,NO_DATA,,2023-10-11T08:40:48.000Z,RATE_MODEL_ESTIMATE,NO_MANUFACTURER_DATA,20,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 6 meses de cobertura (+4) | coeficiente de variación 1.07 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),,RATE_MODEL_ESTIMATE,20,Insuficiente,2 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 6 meses de cobertura (+4) | coeficiente de variación 1.07 (+2) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo RATE_MODEL_ESTIMATE (+3) | n=2 intervalos (<10) (-10) | n=2 intervalos (<3) (-20),22,160,,,,GAMMA_POISSON_RATE_MODEL,0.95,
