client_name,dolibarr_ref,dolibarr_label,first_observed_event_date,last_observed_event_date,observed_event_count,valid_interval_count,avg_interval_days,median_interval_days,selected_model,model_family,model_reason,estimated_life_days,estimated_life_months,estimated_life_p10_days,estimated_life_p50_days,estimated_life_p90_days,credible_interval_low_days,credible_interval_high_days,machine_weight,cohort_weight,cohort_source,n_events,n_intervals,n_censored_observations,replacement_rate_per_year,manufacturer_life_months,manufacturer_life_source,observed_vs_manufacturer_ratio,predicted_next_replacement_date,prediction_status,comparison_to_manufacturer,model_confidence_score,model_confidence_label,model_confidence_factors,statistical_notes,estimate_status,lifecycle_confidence_score,lifecycle_confidence_label,lifecycle_confidence_factors,min_interval_days,max_interval_days,stddev_interval_days,p25_interval_days,p75_interval_days,estimated_life_method,after_hours_ratio,notes
UC CHRISTUS - SCA,1024939,"ASSY, 40X40X10MM FAN, HEATSINK",2024-05-17T16:31:00.000Z,2025-03-19T18:52:00.000Z,2,1,306,337.06666666666666,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,337.07,11.07,,337.06666666666666,,,,0.167,0.833,same_part_global,2,1,0,1.08,,NO_DATA,,2026-02-19T20:32:48.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 10 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 10 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),306,306,,,,EMPIRICAL_BAYES_SHRINKAGE,0,
UC CHRISTUS - SCA,1527814,"PSU, ION PUMP",2024-05-17T16:31:00.000Z,2025-03-25T20:33:00.000Z,2,1,312,452.60833333333335,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,452.61,14.87,,452.60833333333335,,,,0.167,0.833,same_part_global,2,1,0,0.81,,NO_DATA,,2026-06-21T11:11:24.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 10 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 10 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),312,312,,,,EMPIRICAL_BAYES_SHRINKAGE,0.26,
UC CHRISTUS - SCA,4513316441202U,"Potentiometer, 20k, 1 turn Fine",2024-05-22T22:00:00.000Z,2024-06-17T17:51:00.000Z,2,1,26,231.87500000000003,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,231.88,7.62,,231.87500000000003,,,,0.167,0.833,same_part_global,2,1,0,1.58,,NO_DATA,,2025-02-04T14:58:12.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 1 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,26,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 1 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),26,26,,,,EMPIRICAL_BAYES_SHRINKAGE,0.38,
UC CHRISTUS - SCA,1541744,"FRU KIT, HAND HELD CONTROLLER",2024-06-11T20:00:00.000Z,2024-11-27T13:30:00.000Z,2,1,169,135.04999999999998,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,135.05,4.44,,135.04999999999998,,,,0.167,0.833,same_part_global,2,1,0,2.7,,NO_DATA,,2025-04-11T14:42:00.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 6 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 6 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),169,169,,,,EMPIRICAL_BAYES_SHRINKAGE,0,
UC CHRISTUS - SCA,1546731,"Contactor (CON A), 24V, 50Hz, 50 A, Siemens 3RT 1036-1AB00",2024-06-25T21:00:00.000Z,2024-07-10T22:00:00.000Z,2,1,15,208.875,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,208.88,6.86,,208.875,,,,0.167,0.833,same_part_global,2,1,0,1.75,,NO_DATA,,2025-02-04T19:07:12.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 0 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 0 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),15,15,,,,EMPIRICAL_BAYES_SHRINKAGE,0.56,
CLINICA ALEMANA DE SANTIAGO,45133411846,"CABLE ASSY, PL5 TO SK5A",2024-07-15T21:00:00.000Z,2025-02-27T02:35:00.000Z,2,1,226,223.35833333333335,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,223.36,7.34,,223.35833333333335,,,,0.167,0.833,same_part_global,2,1,0,1.64,,NO_DATA,,2025-10-08T11:13:24.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 7 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,26,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 7 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),226,226,,,,EMPIRICAL_BAYES_SHRINKAGE,0.63,
CLINICA ALEMANA DE SANTIAGO,1569678,FCO Hardware ModKit (Solenoid Microswitch ModKit for imaging Arms),2024-07-15T21:00:00.000Z,2024-07-15T21:00:00.000Z,2,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,2,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,0,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación multi (+5) | sin cobertura calculable (+4) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | asociación desde task con múltiples equipos (-8),,INSUFFICIENT_DATA,0,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación multi (+5) | sin cobertura calculable (+4) | sin intervalos suficientes (+0) | sin cohorte disponible (+0) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20) | asociación desde task con múltiples equipos (-8),,,,,,NONE,0.25,
FUNDACION ARTURO LOPEZ PEREZ,1549950,"HHC kit,Synergy/Infinity",2024-07-18T20:58:00.000Z,2025-06-02T23:37:00.000Z,2,1,319,173.275,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,173.28,5.69,,173.275,,,,0.167,0.833,same_part_global,2,1,0,2.11,,NO_DATA,,2025-11-23T06:20:12.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 10 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 10 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),319,319,,,,EMPIRICAL_BAYES_SHRINKAGE,0.6,
UC CHRISTUS - CECA,1550513,Extended imaging module (XIM),2024-08-16T16:18:00.000Z,2025-04-25T20:00:00.000Z,2,1,252,235.63333333333335,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,235.63,7.74,,235.63333333333335,,,,0.167,0.833,same_part_global,2,1,0,1.55,,NO_DATA,,2025-12-17T11:07:12.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 8 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 8 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),252,252,,,,EMPIRICAL_BAYES_SHRINKAGE,0,
UC CHRISTUS - CECA,1015075,"Cable, retractile, MLC (SK25AA–SK26A)",2024-10-04T19:42:00.000Z,2026-06-30T20:03:00.000Z,2,1,634,377.9666666666667,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,377.97,12.42,,377.9666666666667,,,,0.167,0.833,same_part_global,2,1,0,0.97,,NO_DATA,,2027-07-13T19:19:48.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,34,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 21 meses de cobertura (+8) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,34,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 21 meses de cobertura (+8) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),634,634,,,,EMPIRICAL_BAYES_SHRINKAGE,0.05,
UC CHRISTUS - CECA,1015076,"Cable, retractile, MLC (SK25BB–SK26B)",2024-10-04T19:42:00.000Z,2026-06-30T20:03:00.000Z,2,1,634,395.9916666666667,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,395.99,13.01,,395.9916666666667,,,,0.167,0.833,same_part_global,2,1,0,0.92,,NO_DATA,,2027-07-31T19:48:36.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,34,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 21 meses de cobertura (+8) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,34,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 21 meses de cobertura (+8) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),634,634,,,,EMPIRICAL_BAYES_SHRINKAGE,0.05,
RADIO ONCOLOGÍA DEL SUR,1522567,RF output window,2024-12-12T11:30:00.000Z,2026-06-12T20:00:00.000Z,2,1,547,293.85,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,293.85,9.65,,293.85,,,,0.167,0.833,same_part_global,2,1,0,1.24,,NO_DATA,,2027-04-02T16:24:00.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,34,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 18 meses de cobertura (+8) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,34,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 18 meses de cobertura (+8) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),547,547,,,,EMPIRICAL_BAYES_SHRINKAGE,0,
Instituto Nacional del Cáncer (INC),45133302612,"Gearbox and brake assembly, reargox",2024-12-26T22:35:00.000Z,2025-12-05T19:35:00.000Z,2,1,344,254.30833333333334,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,254.31,8.35,,254.30833333333334,,,,0.167,0.833,same_part_global,2,1,0,1.44,,NO_DATA,,2026-08-17T03:01:24.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 11 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 11 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),344,344,,,,EMPIRICAL_BAYES_SHRINKAGE,0.52,
UC CHRISTUS - SCA,1534958,Leaf motor spares kit,2025-01-31T16:30:00.000Z,2026-01-13T21:55:00.000Z,2,1,347,116.6,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,116.6,3.83,,116.6,,,,0.167,0.833,same_part_global,2,1,0,3.13,,NO_DATA,,2026-05-10T12:19:00.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 11 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 11 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),347,347,,,,EMPIRICAL_BAYES_SHRINKAGE,0.65,
FUNDACION ARTURO LOPEZ PEREZ,1015076,"Cable, retractile, MLC (SK25BB–SK26B)",2025-03-27T14:21:00.000Z,2025-05-28T20:38:00.000Z,2,1,62,300.6583333333333,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,300.66,9.88,,300.6583333333333,,,,0.167,0.833,same_part_global,2,1,0,1.21,,NO_DATA,,2026-03-25T12:28:24.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 2 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 2 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),62,62,,,,EMPIRICAL_BAYES_SHRINKAGE,0.36,
FUNDACION ARTURO LOPEZ PEREZ,1015075,"Cable, retractile, MLC (SK25AA–SK26A)",2025-03-27T14:21:00.000Z,2025-05-28T20:38:00.000Z,2,1,62,282.6333333333333,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,282.63,9.28,,282.6333333333333,,,,0.167,0.833,same_part_global,2,1,0,1.29,,NO_DATA,,2026-03-07T11:45:12.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 2 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,30,Insuficiente,1 intervalo(s) válidos (+5) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 2 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),62,62,,,,EMPIRICAL_BAYES_SHRINKAGE,0.36,
UC CHRISTUS - CECA,1522567,RF output window,2025-04-10T19:23:00.000Z,2025-08-04T11:30:00.000Z,2,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,2,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,22,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 4 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,22,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 4 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0.25,
UC CHRISTUS - CECA,1538261,"FRU KIT, FLIGHT TUBE DRIVE",2025-04-10T19:23:00.000Z,2026-02-04T13:20:00.000Z,2,0,,,NONE,INSUFFICIENT_DATA,Sin eventos observados para esta combinación.,,,,,,,,,,,2,0,0,,,NO_DATA,,,INSUFFICIENT_DATA,NO_MANUFACTURER_DATA,22,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 10 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,INSUFFICIENT_DATA,22,Insuficiente,0 intervalo(s) válidos (+0) | match exacto/alias (REF_EXACT) (+12) | asociación single (+12) | 10 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo INSUFFICIENT_DATA (+0) | n=0 intervalos (<10) (-10) | n=0 intervalos (<3) (-20),,,,,,NONE,0,
CLÍNICA LAS CONDES,1021309___1564281,"PCB ASSY, WEDGE CONTROL",2025-05-20T17:26:00.000Z,2025-09-09T16:50:00.000Z,2,1,112,248.34166666666667,EMPIRICAL_BAYES_SHRINKAGE,LOW_N_SHRINKAGE,Combina 17% de historial propio (n=1) y 83% de historial de cohorte (same_part_global).,248.34,8.16,,248.34166666666667,,,,0.167,0.833,same_part_global,2,1,0,1.47,,NO_DATA,,2026-05-16T00:59:36.000Z,LOW_N_SHRINKAGE,NO_MANUFACTURER_DATA,26,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 4 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),,LOW_N_SHRINKAGE,26,Insuficiente,1 intervalo(s) válidos (+5) | match por método débil (REF_LIKE) (+8) | asociación single (+12) | 4 meses de cobertura (+4) | sin intervalos suficientes (+0) | hay estimación de cohorte disponible (+12) | hay datos de uso/contrato/horario (+8) | Weibull no evaluado (n insuficiente) (+4) | estimación de tipo LOW_N_SHRINKAGE (+3) | n=1 intervalos (<10) (-10) | n=1 intervalos (<3) (-20),112,112,,,,EMPIRICAL_BAYES_SHRINKAGE,0,
