task_equipment_id,fieldbeat_task_id,equipment_uuid,equipment_internal_id,extracted_at
3240|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3240,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3241|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,3241,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
3242|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,3242,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
3243|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,3243,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
3244|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,3244,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
3246|9986f1f7-f113-484e-8ced-befc4628135c|TPS-HCM,3246,9986f1f7-f113-484e-8ced-befc4628135c,TPS-HCM,2026-07-27T07:34:27.482Z
3246|c9ed7826-3025-410d-8a4b-a98a1c3a7148|OIS-HCM,3246,c9ed7826-3025-410d-8a4b-a98a1c3a7148,OIS-HCM,2026-07-27T07:34:27.482Z
3247|c9ed7826-3025-410d-8a4b-a98a1c3a7148|OIS-HCM,3247,c9ed7826-3025-410d-8a4b-a98a1c3a7148,OIS-HCM,2026-07-27T07:34:27.482Z
3248|99471dac-02f2-4be3-b6cd-0ca2f0f1d383|APOTECA-PS,3248,99471dac-02f2-4be3-b6cd-0ca2f0f1d383,APOTECA-PS,2026-07-27T07:34:27.482Z
3249|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3249,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3250|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3250,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3251|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,3251,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
3252|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3252,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3253|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3253,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3254|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,3254,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
3255|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,3255,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
3256|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3256,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3257|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3257,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3258|3f637496-cf7c-4740-89dd-e8276a90f37b|Linac-109374,3258,3f637496-cf7c-4740-89dd-e8276a90f37b,Linac-109374,2026-07-27T07:34:27.482Z
3259|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,3259,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
3261|9986f1f7-f113-484e-8ced-befc4628135c|TPS-HCM,3261,9986f1f7-f113-484e-8ced-befc4628135c,TPS-HCM,2026-07-27T07:34:27.482Z
3261|c9ed7826-3025-410d-8a4b-a98a1c3a7148|OIS-HCM,3261,c9ed7826-3025-410d-8a4b-a98a1c3a7148,OIS-HCM,2026-07-27T07:34:27.482Z
3262|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3262,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3263|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3263,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3264|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3264,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3265|cadc3a62-64d8-4d17-81ce-b3a7fb722b2c|HDR-FT02181,3265,cadc3a62-64d8-4d17-81ce-b3a7fb722b2c,HDR-FT02181,2026-07-27T07:34:27.482Z
3266|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3266,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3267|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3267,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3268|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,3268,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
3269|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3269,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3270|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3270,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3271|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,3271,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
3272|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3272,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3273|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3273,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3274|3f637496-cf7c-4740-89dd-e8276a90f37b|Linac-109374,3274,3f637496-cf7c-4740-89dd-e8276a90f37b,Linac-109374,2026-07-27T07:34:27.482Z
3275|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,3275,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
3276|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,3276,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
3278|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,3278,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
3279|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3279,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3280|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3280,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3281|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3281,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3282|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3282,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3283|28f051f1-9b4c-44d2-907b-3c4eb46280c7|HDR-FT07026,3283,28f051f1-9b4c-44d2-907b-3c4eb46280c7,HDR-FT07026,2026-07-27T07:34:27.482Z
3284|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3284,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3284|3f637496-cf7c-4740-89dd-e8276a90f37b|Linac-109374,3284,3f637496-cf7c-4740-89dd-e8276a90f37b,Linac-109374,2026-07-27T07:34:27.482Z
3287|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3287,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3289|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3289,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3290|882f7044-5efa-41cf-810c-1830f06e76c2|Linac-109452,3290,882f7044-5efa-41cf-810c-1830f06e76c2,Linac-109452,2026-07-27T07:34:27.482Z
3292|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,3292,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
3293|bdb16d7c-da1f-4ecf-bf59-944156e74a19|CLC-1,3293,bdb16d7c-da1f-4ecf-bf59-944156e74a19,CLC-1,2026-07-27T07:34:27.482Z
3294|bdb16d7c-da1f-4ecf-bf59-944156e74a19|CLC-1,3294,bdb16d7c-da1f-4ecf-bf59-944156e74a19,CLC-1,2026-07-27T07:34:27.482Z
3296|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3296,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3297|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,3297,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
3298|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,3298,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
3299|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3299,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3301|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3301,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3302|3f637496-cf7c-4740-89dd-e8276a90f37b|Linac-109374,3302,3f637496-cf7c-4740-89dd-e8276a90f37b,Linac-109374,2026-07-27T07:34:27.482Z
3303|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3303,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3304|882f7044-5efa-41cf-810c-1830f06e76c2|Linac-109452,3304,882f7044-5efa-41cf-810c-1830f06e76c2,Linac-109452,2026-07-27T07:34:27.482Z
3305|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3305,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3306|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3306,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3308|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,3308,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
3309|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3309,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3309|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3309,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3311|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3311,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3312|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,3312,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
3313|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3313,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3314|e574006d-2657-4c2b-9ccf-99c578b6b909|HDR_10806,3314,e574006d-2657-4c2b-9ccf-99c578b6b909,HDR_10806,2026-07-27T07:34:27.482Z
3315|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,3315,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
3316|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3316,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3317|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3317,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3318|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,3318,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
3319|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,3319,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
3321|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3321,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3322|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3322,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3323|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3323,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3324|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3324,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3325|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3325,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3326|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3326,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3328|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3328,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3329|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3329,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3330|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3330,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3331|882f7044-5efa-41cf-810c-1830f06e76c2|Linac-109452,3331,882f7044-5efa-41cf-810c-1830f06e76c2,Linac-109452,2026-07-27T07:34:27.482Z
3332|882f7044-5efa-41cf-810c-1830f06e76c2|Linac-109452,3332,882f7044-5efa-41cf-810c-1830f06e76c2,Linac-109452,2026-07-27T07:34:27.482Z
3333|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3333,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3334|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3334,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3335|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3335,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3336|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3336,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3337|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3337,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3339|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3339,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3340|66b3d167-64bc-4ab3-9c07-cd1e1694ee2f|OIS-CAS,3340,66b3d167-64bc-4ab3-9c07-cd1e1694ee2f,OIS-CAS,2026-07-27T07:34:27.482Z
3341|882f7044-5efa-41cf-810c-1830f06e76c2|Linac-109452,3341,882f7044-5efa-41cf-810c-1830f06e76c2,Linac-109452,2026-07-27T07:34:27.482Z
3343|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3343,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3344|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3344,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3345|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3345,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3346|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3346,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3347|882f7044-5efa-41cf-810c-1830f06e76c2|Linac-109452,3347,882f7044-5efa-41cf-810c-1830f06e76c2,Linac-109452,2026-07-27T07:34:27.482Z
3349|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,3349,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
3350|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,3350,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
3351|45f0341d-0583-44f2-85e9-19a9a09905dc|PANASONIC-ISP,3351,45f0341d-0583-44f2-85e9-19a9a09905dc,PANASONIC-ISP,2026-07-27T07:34:27.482Z
3352|3f637496-cf7c-4740-89dd-e8276a90f37b|Linac-109374,3352,3f637496-cf7c-4740-89dd-e8276a90f37b,Linac-109374,2026-07-27T07:34:27.482Z
3353|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3353,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3354|882f7044-5efa-41cf-810c-1830f06e76c2|Linac-109452,3354,882f7044-5efa-41cf-810c-1830f06e76c2,Linac-109452,2026-07-27T07:34:27.482Z
3355|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,3355,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
3356|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3356,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3357|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3357,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3358|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,3358,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
3359|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3359,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3360|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3360,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3361|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3361,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3362|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3362,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3364|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3364,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3365|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3365,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3368|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,3368,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
3369|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3369,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3370|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3370,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3371|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3371,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3372|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3372,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3373|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,3373,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
3374|21db9a96-4135-450c-a056-099bcfb0112d|APOTECA-CHEMO,3374,21db9a96-4135-450c-a056-099bcfb0112d,APOTECA-CHEMO,2026-07-27T07:34:27.482Z
3376|bdb16d7c-da1f-4ecf-bf59-944156e74a19|CLC-1,3376,bdb16d7c-da1f-4ecf-bf59-944156e74a19,CLC-1,2026-07-27T07:34:27.482Z
3377|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3377,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3380|bdb16d7c-da1f-4ecf-bf59-944156e74a19|CLC-1,3380,bdb16d7c-da1f-4ecf-bf59-944156e74a19,CLC-1,2026-07-27T07:34:27.482Z
3381|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,3381,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
3382|11ac69d8-c778-4cc6-bc66-6cc0da123a97|CLC-2,3382,11ac69d8-c778-4cc6-bc66-6cc0da123a97,CLC-2,2026-07-27T07:34:27.482Z
3383|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3383,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3384|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3384,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3385|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3385,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3386|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3386,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3387|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3387,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3388|3f637496-cf7c-4740-89dd-e8276a90f37b|Linac-109374,3388,3f637496-cf7c-4740-89dd-e8276a90f37b,Linac-109374,2026-07-27T07:34:27.482Z
3389|882f7044-5efa-41cf-810c-1830f06e76c2|Linac-109452,3389,882f7044-5efa-41cf-810c-1830f06e76c2,Linac-109452,2026-07-27T07:34:27.482Z
3390|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3390,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3391|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3391,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3393|b0844209-0341-439d-9ae6-7332a0030108|Linac-156187,3393,b0844209-0341-439d-9ae6-7332a0030108,Linac-156187,2026-07-27T07:34:27.482Z
3394|acd8e7d8-3050-473b-a516-a10d9f0f66ec|Linac-153935,3394,acd8e7d8-3050-473b-a516-a10d9f0f66ec,Linac-153935,2026-07-27T07:34:27.482Z
3395|09509602-cd76-44e3-837c-c21d82d7572c|K-ARL-M3,3395,09509602-cd76-44e3-837c-c21d82d7572c,K-ARL-M3,2026-07-27T07:34:27.482Z
3396|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3396,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3397|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3397,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3398|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3398,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3399|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3399,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
3400|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3400,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3401|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3401,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3402|32f7fbb1-9555-4727-b82a-53ba6294fe5c|Linac-109496,3402,32f7fbb1-9555-4727-b82a-53ba6294fe5c,Linac-109496,2026-07-27T07:34:27.482Z
3403|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3403,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3405|79344240-59be-4d93-a69a-0f5618066558|Linac-201172,3405,79344240-59be-4d93-a69a-0f5618066558,Linac-201172,2026-07-27T07:34:27.482Z
3406|138cc2fe-4e63-4517-a754-2c22dc6747c4|INC-156473,3406,138cc2fe-4e63-4517-a754-2c22dc6747c4,INC-156473,2026-07-27T07:34:27.482Z
3408|3f637496-cf7c-4740-89dd-e8276a90f37b|Linac-109374,3408,3f637496-cf7c-4740-89dd-e8276a90f37b,Linac-109374,2026-07-27T07:34:27.482Z
3409|3f637496-cf7c-4740-89dd-e8276a90f37b|Linac-109374,3409,3f637496-cf7c-4740-89dd-e8276a90f37b,Linac-109374,2026-07-27T07:34:27.482Z
3410|a42edbe1-2603-4ba4-b22f-35b213087dc1|Linac-154325,3410,a42edbe1-2603-4ba4-b22f-35b213087dc1,Linac-154325,2026-07-27T07:34:27.482Z
3411|0f2acfc5-d1ed-486c-a5dd-70b423158057|Linac-152171,3411,0f2acfc5-d1ed-486c-a5dd-70b423158057,Linac-152171,2026-07-27T07:34:27.482Z
3414|dc36d94e-e0b1-470d-9000-bc8566f22d87|Linac-201110,3414,dc36d94e-e0b1-470d-9000-bc8566f22d87,Linac-201110,2026-07-27T07:34:27.482Z
3415|3f637496-cf7c-4740-89dd-e8276a90f37b|Linac-109374,3415,3f637496-cf7c-4740-89dd-e8276a90f37b,Linac-109374,2026-07-27T07:34:27.482Z
3416|f7ffa79d-5744-4230-8d57-9eac97412018|Linac-109256,3416,f7ffa79d-5744-4230-8d57-9eac97412018,Linac-109256,2026-07-27T07:34:27.482Z
