fieldbeat_task_id,linked_zendesk_ticket_id,task_type,priority,state,description,client_key,assigned_to,created_by,created_at,updated_at,start_time,duration_minutes,last_transition_at,finished_data_synced_at,created_in,extracted_at
2005,777777,CORRECTIVA PROGRAMADA,2,FINISHED,mantenimiento de XVI y iView GT,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),ccarrasquel,TOKEN|eyg:ccarrasquel:WORKER,2023-06-02T19:04:21.303Z,2023-06-02T23:35:19.107Z,2023-06-02T19:02:00.000Z,120,2023-06-02T23:35:14.395Z,,APK,2026-08-06T07:59:39.429Z
2006,132133,CORRECTIVA PROGRAMADA,2,FINISHED,"Atencion varios tickets:
2r en 9 MeV
dose rate 6fff",FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-02T23:42:45.719Z,2023-06-03T00:42:10.519Z,2023-06-02T23:00:00.000Z,120,2023-06-03T00:42:03.082Z,,APK,2026-08-06T07:59:39.429Z
2007,450927,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio estanque de expansion Sistema de enfriamiento interno.,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,TOKEN|eyg:jecheverria:WORKER,2023-06-02T23:52:03.904Z,2023-06-03T00:44:18.065Z,2023-06-02T22:00:00.000Z,120,2023-06-03T00:44:13.361Z,,APK,2026-08-06T07:59:39.429Z
2008,,CORRECTIVA PROGRAMADA,2,SENT,,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,TOKEN|eyg:jecheverria:WORKER,2023-06-03T19:27:45.334Z,2023-11-06T13:10:49.433Z,2023-06-03T13:30:00.000Z,120,2023-06-03T19:27:45.339Z,,APK,2026-08-06T07:59:39.429Z
2009,452861,CORRECTIVA PROGRAMADA,2,FINISHED,Ajuste de perfiles energia 6FFF ,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,TOKEN|eyg:jecheverria:WORKER,2023-06-03T19:29:34.026Z,2023-06-03T19:38:27.062Z,2023-06-03T13:30:00.000Z,120,2023-06-03T19:38:20.209Z,,APK,2026-08-06T07:59:39.429Z
2010,,CORRECTIVA PROGRAMADA,2,FINISHED,"Se efectuo Calibracion de punto:
Bolsa Bomba de succion.
Aguja bomba de succion
Ajuste mecanismo de retension de aguja en bomba de succion.
Verificacion de bolsa y aguja  en la balanza, carrusel y bolsa enndisificador.
Se efectuo con preparacion de prueba con resultados positivos. ",FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,jecheverria,TOKEN|eyg:jecheverria:WORKER,2023-06-05T17:46:47.110Z,2023-06-05T17:54:47.372Z,2023-06-05T12:45:00.000Z,120,2023-06-05T17:54:43.309Z,,APK,2026-08-06T07:59:39.429Z
2011,0000,CORRECTIVA NO PROGRAMADA,3,FINISHED,Touchguard activado,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,jecheverria,TOKEN|eyg:jecheverria:WORKER,2023-06-08T15:49:20.937Z,2023-06-08T17:04:24.081Z,2023-06-08T12:30:00.000Z,120,2023-06-08T17:04:17.806Z,,APK,2026-08-06T07:59:39.429Z
2012,798676,CORRECTIVA PROGRAMADA,3,FINISHED,correctiva programada ,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),ccarrasquel,TOKEN|eyg:ccarrasquel:WORKER,2023-06-12T14:19:46.435Z,2023-06-12T15:04:27.705Z,2023-06-12T14:18:00.000Z,120,2023-06-12T15:04:17.742Z,,APK,2026-08-06T07:59:39.429Z
2013,503067,CORRECTIVA PROGRAMADA,2,FINISHED,Electrones NorAgility,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-12T22:31:51.030Z,2023-06-12T22:38:23.080Z,2023-06-12T21:00:00.000Z,120,2023-06-12T22:38:19.089Z,,APK,2026-08-06T07:59:39.429Z
2014,691983,CORRECTIVA NO PROGRAMADA,2,FINISHED,VersaHD 1 - diferencia de temperatura en Linac,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-13T19:42:02.649Z,2023-06-13T20:19:51.569Z,2023-06-13T13:30:00.000Z,120,2023-06-13T20:19:42.827Z,,APK,2026-08-06T07:59:39.429Z
2015,,CORRECTIVA PROGRAMADA,2,ARCHIVED,Luz disco central Versa apagado,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,,TOKEN|eyg:jecheverria:WORKER,2023-06-13T20:37:08.753Z,2023-11-06T13:10:19.765Z,2023-06-13T19:29:00.000Z,120,2023-11-06T13:10:19.765Z,,APK,2026-08-06T07:59:39.429Z
2016,529099,CORRECTIVA PROGRAMADA,2,FINISHED,Luz central Versa Apagada,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,jecheverria,TOKEN|eyg:jecheverria:WORKER,2023-06-13T20:43:35.334Z,2023-06-13T20:51:17.344Z,2023-06-13T19:30:00.000Z,120,2023-06-13T20:50:32.174Z,,APK,2026-08-06T07:59:39.429Z
2017,526627,CORRECTIVA PROGRAMADA,3,FINISHED,REEMPLAZO PCB SIB ACELERADOR ,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),jecheverria,TOKEN|eyg:jecheverria:WORKER,2023-06-16T12:51:04.008Z,2023-06-16T13:19:59.457Z,2023-06-16T10:30:00.000Z,120,2023-06-16T13:17:49.865Z,,APK,2026-08-06T07:59:39.429Z
2018,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención Linac 6meses,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-16T20:39:41.108Z,2023-06-17T01:30:04.462Z,2023-06-16T20:30:00.000Z,240,2023-06-17T01:29:57.126Z,,APK,2026-08-06T07:59:39.429Z
2020,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantención 12 meses linac,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:OPERATOR,2023-06-17T00:25:31.665Z,2023-06-17T01:30:09.545Z,2023-06-16T23:30:38.801Z,240,2023-06-17T01:30:04.134Z,,WEB,2026-08-06T07:59:39.429Z
2021,789203,CORRECTIVA PROGRAMADA,2,FINISHED,#789203 - Cámara fija no enciende,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-19T17:15:07.269Z,2023-06-19T17:24:10.249Z,2023-06-19T17:00:00.000Z,120,2023-06-19T17:24:04.647Z,,APK,2026-08-06T07:59:39.429Z
2022,,CORRECTIVA PROGRAMADA,2,FINISHED,inhibit de wedge code y shutter,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-19T22:43:40.407Z,2023-06-19T22:47:17.451Z,2023-06-19T21:15:00.000Z,120,2023-06-19T22:47:06.755Z,,APK,2026-08-06T07:59:39.429Z
2023,0000,CORRECTIVA NO PROGRAMADA,3,FINISHED,EQUIPO NO SUBW DE ESTADO INICIALIZADO,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,jecheverria,TOKEN|eyg:jecheverria:WORKER,2023-06-20T16:40:19.052Z,2023-06-20T16:53:50.236Z,2023-06-20T13:30:00.000Z,120,2023-06-20T16:53:44.287Z,,APK,2026-08-06T07:59:39.429Z
2024,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantenimiento Preventivo ,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:rguapache:WORKER,2023-06-20T16:56:50.307Z,2023-06-22T13:50:52.659Z,2023-05-12T16:00:00.000Z,240,2023-06-22T13:50:04.315Z,,APK,2026-08-06T07:59:39.429Z
2025,,CORRECTIVA PROGRAMADA,2,FINISHED,Correctivo Agility y Correctivo del Beam,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:rguapache:WORKER,2023-06-20T16:58:47.961Z,2023-06-22T13:50:16.896Z,2023-05-27T13:00:00.000Z,120,2023-06-22T13:50:01.981Z,,APK,2026-08-06T07:59:39.429Z
2026,,CORRECTIVA PROGRAMADA,3,FINISHED,Correctivo Interlock Target Check,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:rguapache:WORKER,2023-06-20T17:04:25.030Z,2023-06-22T13:50:05.655Z,2023-06-16T14:00:00.000Z,120,2023-06-22T13:49:59.650Z,,APK,2026-08-06T07:59:39.429Z
2027,555067,CORRECTIVA PROGRAMADA,2,FINISHED,error kv enable deopped,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,ccarrasquel,TOKEN|eyg:ccarrasquel:WORKER,2023-06-20T21:32:01.996Z,2023-06-20T22:19:44.659Z,2023-06-20T21:29:00.000Z,120,2023-06-20T22:19:37.499Z,,APK,2026-08-06T07:59:39.429Z
2028,777777,CORRECTIVA NO PROGRAMADA,2,FINISHED,maquina detenida por touchguard ,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),ccarrasquel,TOKEN|eyg:ccarrasquel:WORKER,2023-06-22T13:33:16.933Z,2023-06-22T13:59:34.267Z,2023-06-22T13:32:00.000Z,120,2023-06-22T13:54:21.217Z,,APK,2026-08-06T07:59:39.429Z
2029,,CORRECTIVA PROGRAMADA,2,FINISHED,test de listado dd trabajadores,FIELD_BEAT_CLIENT|76.089.058-8|EYG MEDICAL SYSTEMS LTDA.,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-22T13:41:48.526Z,2023-06-22T13:44:53.386Z,2023-06-22T13:40:00.000Z,120,2023-06-22T13:44:47.962Z,,APK,2026-08-06T07:59:39.429Z
2030,,CORRECTIVA PROGRAMADA,2,FINISHED,test de lista de trabajadores,FIELD_BEAT_CLIENT|76.089.058-8|EYG MEDICAL SYSTEMS LTDA.,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-22T14:00:16.402Z,2023-06-22T14:01:36.762Z,2023-06-22T13:59:00.000Z,120,2023-06-22T14:01:33.173Z,,APK,2026-08-06T07:59:39.429Z
2031,,REQUERIMIENTO DEL CLIENTE,1,FINISHED,Entrega de informe LBC a equipos medicos .,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,jecheverria,TOKEN|eyg:jecheverria:WORKER,2023-06-22T14:22:41.057Z,2023-06-22T14:28:05.345Z,2023-06-22T14:20:00.000Z,60,2023-06-22T14:27:26.248Z,,APK,2026-08-06T07:59:39.429Z
2032,,CORRECTIVA PROGRAMADA,3,FINISHED,Configuración impresora producto terminado UPO,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,TOKEN|eyg:rcammalleri:WORKER,2023-06-23T14:20:19.032Z,2023-06-23T14:38:12.122Z,2023-06-23T12:30:00.000Z,120,2023-06-23T14:38:07.177Z,,APK,2026-08-06T07:59:39.429Z
2033,,CORRECTIVA PROGRAMADA,3,FINISHED,Ajuste de panel UV en ApotecaChemo UPO-R ,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,TOKEN|eyg:rcammalleri:WORKER,2023-06-23T14:22:34.270Z,2023-06-23T14:38:51.008Z,2023-06-23T13:30:00.000Z,120,2023-06-23T14:38:44.389Z,,APK,2026-08-06T07:59:39.429Z
2034,7777,INSTALACION - INTEGRACION,2,FINISHED,Upgrade versión 6.0 a versión 6.1.2,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,raguila,TOKEN|eyg:raguila:WORKER,2023-06-24T14:35:35.992Z,2023-06-24T15:22:19.341Z,2023-06-23T20:00:00.000Z,240,2023-06-24T15:22:09.012Z,,APK,2026-08-06T07:59:39.429Z
2035,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Mlc detenido por lámina 43 banco y1,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-27T15:43:48.126Z,2023-06-27T15:54:14.613Z,2023-06-27T14:30:00.000Z,120,2023-06-27T15:54:05.252Z,,APK,2026-08-06T07:59:39.429Z
2036,,CORRECTIVA PROGRAMADA,1,FINISHED,Falla de Telemetro ,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:rguapache:WORKER,2023-06-27T17:48:29.510Z,2023-06-27T17:55:31.184Z,2023-06-27T17:47:00.000Z,120,2023-06-27T17:53:26.746Z,,APK,2026-08-06T07:59:39.429Z
2037,,CORRECTIVA NO PROGRAMADA,3,FINISHED,Detención lámina Y1-40,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:rguapache:WORKER,2023-06-29T15:34:10.499Z,2023-06-29T15:39:41.154Z,2023-06-29T14:00:00.000Z,120,2023-06-29T15:39:33.335Z,,APK,2026-08-06T07:59:39.429Z
2038,,PREVENTIVA PROGRAMADA,2,ARCHIVED,Prueba de Reporte de ROS,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,,TOKEN|eyg:glopez:OPERATOR,2023-06-29T20:42:32.757Z,2023-07-19T19:51:31.338Z,2023-06-29T20:42:02.146Z,240,2023-07-19T19:51:31.338Z,,WEB,2026-08-06T07:59:39.429Z
2039,886981,CORRECTIVA PROGRAMADA,2,FINISHED,inhibit epid,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,ccarrasquel,TOKEN|eyg:ccarrasquel:WORKER,2023-06-29T21:01:02.171Z,2023-06-29T21:10:56.546Z,2023-06-29T21:00:00.000Z,120,2023-06-29T21:09:04.949Z,,APK,2026-08-06T07:59:39.429Z
2040,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Look up table Energía de 4 MV,FIELD_BEAT_CLIENT|76.746.730-3|RADIO ONCOLOGÍA DEL SUR,ebecker,TOKEN|eyg:ebecker:WORKER,2023-06-30T16:05:20.328Z,2023-06-30T17:47:15.677Z,2023-06-29T19:00:00.000Z,120,2023-06-30T17:46:48.237Z,,APK,2026-08-06T07:59:39.429Z
2041,,CORRECTIVA PROGRAMADA,2,FINISHED,Cambio de motores y correas de gantry,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-06-30T23:26:49.622Z,2023-06-30T23:33:39.087Z,2023-06-30T21:00:00.000Z,120,2023-06-30T23:33:33.879Z,,APK,2026-08-06T07:59:39.429Z
2042,,CORRECTIVA PROGRAMADA,2,FINISHED,"Realización de FCO 
200-06-103-088 DRUM CRACK",FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-01T00:39:16.218Z,2023-07-01T00:57:35.974Z,2023-06-30T23:00:00.000Z,120,2023-07-01T00:57:31.380Z,,APK,2026-08-06T07:59:39.429Z
2043,,REQUERIMIENTO DEL CLIENTE,2,FINISHED,Calibración de etiquetas y test de componentes para frascos ticket 269648,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rcammalleri,TOKEN|eyg:rcammalleri:WORKER,2023-07-03T16:34:02.362Z,2023-07-03T16:43:57.696Z,2023-07-03T12:30:00.000Z,60,2023-07-03T16:42:57.150Z,,APK,2026-08-06T07:59:39.429Z
2044,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Gantry 2 demand - SurAgility,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-03T17:02:50.977Z,2023-07-03T17:08:26.122Z,2023-07-03T16:15:00.000Z,120,2023-07-03T17:08:19.083Z,,APK,2026-08-06T07:59:39.429Z
2045,622075,CORRECTIVA PROGRAMADA,2,FINISHED,inhubit de la camilla que baja de estado el equipo ,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,ccarrasquel,TOKEN|eyg:ccarrasquel:WORKER,2023-07-03T19:13:51.270Z,2023-07-03T19:50:43.663Z,2023-07-03T19:12:00.000Z,120,2023-07-03T19:50:26.979Z,,APK,2026-08-06T07:59:39.429Z
2046,761642,CORRECTIVA PROGRAMADA,2,FINISHED,NorAgility - movimiento longitudinal en camilla,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-06T23:35:39.419Z,2023-07-06T23:53:33.131Z,2023-07-06T22:00:00.000Z,120,2023-07-06T23:53:24.005Z,,APK,2026-08-06T07:59:39.429Z
2047,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantenimiento Preventivo Linac 4 meses (HCM),FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,raguila,TOKEN|eyg:raguila:WORKER,2023-07-07T21:21:07.730Z,2023-07-07T23:09:40.214Z,2023-07-07T19:15:00.000Z,240,2023-07-07T22:27:52.635Z,,APK,2026-08-06T07:59:39.429Z
2048,,CORRECTIVA PROGRAMADA,1,FINISHED, Scan Terminated: Gantry Rotation Stopped,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:rguapache:WORKER,2023-07-08T15:37:02.630Z,2023-07-08T15:46:43.975Z,2023-07-08T14:30:00.000Z,120,2023-07-08T15:46:35.177Z,,APK,2026-08-06T07:59:39.429Z
2049,777777,CORRECTIVA NO PROGRAMADA,2,FINISHED,Falla MLC ,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),ccarrasquel,TOKEN|eyg:ccarrasquel:WORKER,2023-07-10T23:20:56.647Z,2023-07-10T23:27:05.477Z,2023-07-10T23:20:00.000Z,120,2023-07-10T23:26:58.802Z,,APK,2026-08-06T07:59:39.429Z
2050,777777,CORRECTIVA NO PROGRAMADA,2,FINISHED,falla MLC,FIELD_BEAT_CLIENT|61.608.404-6|Instituto Nacional del Cáncer (INC),ccarrasquel,TOKEN|eyg:ccarrasquel:WORKER,2023-07-11T14:28:53.767Z,2023-07-11T15:15:30.521Z,2023-07-11T14:27:00.000Z,120,2023-07-11T15:14:44.663Z,,APK,2026-08-06T07:59:39.429Z
2051,9999,CORRECTIVA PROGRAMADA,2,FINISHED,Mantencion Equipo Panasonic,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-12T16:18:31.935Z,2023-07-12T19:15:31.385Z,2023-07-12T14:30:00.000Z,120,2023-07-12T19:14:15.204Z,,APK,2026-08-06T07:59:39.429Z
2052,,ASISTENCIA REMOTA,1,FINISHED,Interlock Target Chk,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:rguapache:WORKER,2023-07-13T00:24:20.327Z,2023-07-13T00:29:45.258Z,2023-07-13T00:22:00.000Z,15,2023-07-13T00:29:38.467Z,,APK,2026-08-06T07:59:39.429Z
2053,9999,CORRECTIVA PROGRAMADA,2,FINISHED,"Cambio de tarjeta ACB, por movimientos inadecuados en panel de iviewGT",FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-13T14:18:23.300Z,2023-07-13T14:27:40.163Z,2023-06-28T14:16:00.000Z,120,2023-07-13T14:27:34.150Z,,APK,2026-08-06T07:59:39.429Z
2054,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantenimiento Programado LINAC,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,ccarrasquel,TOKEN|eyg:ccarrasquel:WORKER,2023-07-15T16:41:40.870Z,2023-07-15T22:42:55.146Z,2023-07-15T16:39:00.000Z,240,2023-07-15T22:37:38.469Z,,APK,2026-08-06T07:59:39.429Z
2055,9999,CORRECTIVA PROGRAMADA,1,FINISHED,"Realización de FCO, como recomendación de Fábrica",FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-15T16:52:09.483Z,2023-07-15T21:52:28.016Z,2023-07-15T13:00:00.000Z,120,2023-07-15T21:52:22.736Z,,APK,2026-08-06T07:59:39.429Z
2056,,CORRECTIVA NO PROGRAMADA,3,FINISHED,FALLA EQUIPO MICROSELECTRON ,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),ebecker,TOKEN|eyg:ebecker:WORKER,2023-07-19T19:50:35.793Z,2023-07-19T20:19:39.415Z,2023-07-05T21:00:00.000Z,120,2023-07-19T20:14:38.378Z,,APK,2026-08-06T07:59:39.429Z
2057,,CORRECTIVA NO PROGRAMADA,3,FINISHED,FALLA EQUIPO MICROSELECTRON,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),ebecker,TOKEN|eyg:ebecker:WORKER,2023-07-19T20:19:38.835Z,2023-07-19T20:31:31.668Z,2023-07-05T21:00:00.000Z,120,2023-07-19T20:24:09.762Z,,APK,2026-08-06T07:59:39.429Z
2058,914690,CORRECTIVA NO PROGRAMADA,2,FINISHED,XVI inoperativo ,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),aecheverria,TOKEN|eyg:aecheverria:WORKER,2023-07-20T20:56:51.388Z,2023-07-20T21:08:47.913Z,2023-07-20T19:45:00.000Z,120,2023-07-20T21:08:40.654Z,,APK,2026-08-06T07:59:39.429Z
2059,9999,CORRECTIVA PROGRAMADA,2,FINISHED,Presencia de inhibit Segment MU1,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-21T18:40:15.186Z,2023-07-21T20:55:15.451Z,2023-07-21T14:30:00.000Z,120,2023-07-21T20:55:04.756Z,,APK,2026-08-06T07:59:39.429Z
2060,,CORRECTIVA NO PROGRAMADA,3,FINISHED,PERDIDA DE REFLCTORES MLC COMPACT,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),ebecker,TOKEN|eyg:ebecker:WORKER,2023-07-21T21:31:24.582Z,2023-07-21T21:40:40.041Z,2023-07-21T20:00:00.000Z,120,2023-07-21T21:40:32.066Z,,APK,2026-08-06T07:59:39.429Z
2061,9999,CORRECTIVA PROGRAMADA,2,FINISHED,Dose rate moon - SurAgility,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-22T12:42:50.706Z,2023-07-22T12:47:48.565Z,2023-07-22T12:00:00.000Z,120,2023-07-22T12:47:42.710Z,,APK,2026-08-06T07:59:39.429Z
2063,,PREVENTIVA PROGRAMADA,2,FINISHED,Mantencion Preventiva - NorAgility (12 meses),FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:OPERATOR,2023-07-22T13:27:51.482Z,2023-07-22T14:56:21.789Z,2023-07-22T12:45:57.195Z,240,2023-07-22T14:56:08.405Z,,WEB,2026-08-06T07:59:39.429Z
2065,,CORRECTIVA PROGRAMADA,1,ARCHIVED,Interlock Lateral Fault,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,,TOKEN|eyg:rguapache:WORKER,2023-07-24T13:04:23.411Z,2023-07-24T13:08:20.989Z,2023-07-24T13:03:00.000Z,120,2023-07-24T13:08:20.476Z,,APK,2026-08-06T07:59:39.429Z
2066,,CORRECTIVA PROGRAMADA,2,FINISHED,Interlock Lateral Fault,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,rguapache,TOKEN|eyg:rguapache:OPERATOR,2023-07-24T13:09:35.634Z,2023-07-24T13:33:45.925Z,2023-07-22T13:00:00.000Z,120,2023-07-24T13:32:33.719Z,,WEB,2026-08-06T07:59:39.429Z
2067,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Falla Camilla,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,raguila,TOKEN|eyg:raguila:WORKER,2023-07-24T16:26:49.808Z,2023-07-24T16:38:52.186Z,2023-07-21T11:30:00.000Z,120,2023-07-24T16:37:16.466Z,,APK,2026-08-06T07:59:39.429Z
2068,,CORRECTIVA NO PROGRAMADA,2,FINISHED,Falla MLC,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,raguila,TOKEN|eyg:raguila:WORKER,2023-07-24T16:40:22.128Z,2023-08-21T17:59:12.593Z,2023-07-24T11:30:00.000Z,120,2023-07-24T16:49:35.360Z,,APK,2026-08-06T07:59:39.429Z
2069,9999,CORRECTIVA NO PROGRAMADA,2,FINISHED,"Panel IviewGt con sonidos, queda inhabilitado movimientos",FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-26T12:22:17.005Z,2023-07-26T12:37:49.525Z,2023-07-26T11:45:00.000Z,120,2023-07-26T12:36:36.197Z,,APK,2026-08-06T07:59:39.429Z
2070,,CORRECTIVA NO PROGRAMADA,1,FINISHED,Interlock Locking Pin ,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,rguapache,TOKEN|eyg:rguapache:WORKER,2023-07-26T12:32:17.834Z,2023-07-26T12:39:39.463Z,2023-07-26T11:30:00.000Z,120,2023-07-26T12:39:31.699Z,,APK,2026-08-06T07:59:39.429Z
2071,0101,PREVENTIVA PROGRAMADA,2,FINISHED,Versa: PM 6 meses ,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),aecheverria,TOKEN|eyg:aecheverria:WORKER,2023-07-28T20:27:23.056Z,2023-07-28T23:13:24.562Z,2023-07-28T20:24:00.000Z,240,2023-07-28T23:13:15.541Z,,APK,2026-08-06T07:59:39.429Z
2072,746842,CORRECTIVA PROGRAMADA,2,FINISHED,"Ticket #743842
Telémetro no funciona",FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-28T21:22:12.638Z,2023-07-28T22:01:13.843Z,2023-07-28T20:30:00.000Z,120,2023-07-28T22:00:42.144Z,,APK,2026-08-06T07:59:39.429Z
2073,178099,CORRECTIVA PROGRAMADA,2,FINISHED,TCS software Node - realización de FCO,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,acorbea,TOKEN|eyg:acorbea:WORKER,2023-07-28T22:02:03.202Z,2023-07-28T22:11:37.458Z,2023-07-28T21:15:00.000Z,120,2023-07-28T22:10:30.176Z,,APK,2026-08-06T07:59:39.429Z
