lifecycle_event_id,fieldbeat_task_id,event_date,client_key,client_name,equipment_internal_id,equipment_uuid,task_type,task_state,technician_names,linked_zendesk_ticket_id,used_part_id,raw_part_identifier,part_name,quantity,dolibarr_product_id,dolibarr_ref,dolibarr_label,match_status,match_method,match_confidence,replacement_event_inferred,event_type_inferred,task_equipment_count,association_confidence_score,association_confidence_label,association_confidence_factors,after_hours_minutes,business_minutes,calculation_status,calculation_notes
1860_LINAC-153038_1860|7|0|1527814,1860,2023-02-27T09:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,FUNDACION ARTURO LOPEZ PEREZ,LINAC-153038,,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,,1860|7|0|1527814,1527814,PSU Ion Pump,,11929,1527814,"PSU, ION PUMP",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),120,0,OK,
1860_LINAC-153038_1860|9|0|1513849,1860,2023-02-27T09:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,FUNDACION ARTURO LOPEZ PEREZ,LINAC-153038,,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,,1860|9|0|1513849,1513849,"Sapare Kit, RF Input",,11642,1513849,RF input window spares kit (Gun),MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),120,0,OK,
1860_LINAC-153038_1860|8|0|1024939,1860,2023-02-27T09:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,FUNDACION ARTURO LOPEZ PEREZ,LINAC-153038,,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,,1860|8|0|1024939,1024939,"Assy, 40x40x10 Fan",,10776,1024939,"ASSY, 40X40X10MM FAN, HEATSINK",MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),120,0,OK,
1860_LINAC-153038_1860|6|0|1515098,1860,2023-02-27T09:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,FUNDACION ARTURO LOPEZ PEREZ,LINAC-153038,,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,,1860|6|0|1515098,1515098,Ion Pump Spare,,10374,1515098,ION PUMP - SPARE,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),120,0,OK,
1868_APOTECA-CHEMO_1868|3|0|,1868,2023-03-09T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,FUNDACION ARTURO LOPEZ PEREZ,APOTECA-CHEMO,,INSTALACION - INTEGRACION,FINISHED,rcammalleri,,1868|3|0|,,Kit conversión Viaflex,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,false,UNKNOWN,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,240,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
1868_APOTECA-CHEMO_1868|2|0|,1868,2023-03-09T11:30:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,FUNDACION ARTURO LOPEZ PEREZ,APOTECA-CHEMO,,INSTALACION - INTEGRACION,FINISHED,rcammalleri,,1868|2|0|,,Clamp Viaflex,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,false,UNKNOWN,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,240,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
1872_Linac-151673_1872|2|0|,1872,2023-03-10T20:30:06.213Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,CLINICA ALEMANA DE SANTIAGO,Linac-151673,,PREVENTIVA PROGRAMADA,FINISHED,acorbea,9999,1872|2|0|,,"grasa ep2
aire comprimido
paños",,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),180,90,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
1873_Linac-151673_1873|2|0|,1873,2023-03-10T20:30:36.986Z,FIELD_BEAT_CLIENT|96.770.100-9|CLINICA ALEMANA DE SANTIAGO,CLINICA ALEMANA DE SANTIAGO,Linac-151673,,PREVENTIVA PROGRAMADA,FINISHED,acorbea,9999,1873|2|0|,,"grasa ep2
aire comprimido
paños microfibras",,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),181,59,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
1874_NOEQUIP_1874|2|0|N/A,1874,2023-03-10T18:00:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,,,CORRECTIVA PROGRAMADA,FINISHED,aecheverria,154919,1874|2|0|N/A,N/A,N/A,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,CORRECTIVE_REPLACEMENT_LIKELY,0,4,Insuficiente,task sin equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,120,MISSING_EQUIPMENT,la task no tiene equipo asociado en fieldbeat_task_equipments | repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
1883_Linac-153935_1883|3|0|4513330223101R,1883,2023-03-17T19:33:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-153935,,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,777777,1883|3|0|4513330223101R,4513330223101R,Gauge Pressure,,12149,4513330223101R,Pressure gauge,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),3,117,OK,
1883_Linac-153935_1883|2|0|45133304800,1883,2023-03-17T19:33:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-153935,,CORRECTIVA PROGRAMADA,FINISHED,ccarrasquel,777777,1883|2|0|45133304800,45133304800,Electron GUN Assy,,10375,45133304800,SL ELECTRON GUN ASSY,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),3,117,OK,
1885_PANASONIC-ISP_1885|2|0|N/A,1885,2023-03-22T19:20:00.000Z,FIELD_BEAT_CLIENT|61.605.000-1|INSTITUTO DE SALUD PUBLICA (ISP),INSTITUTO DE SALUD PUBLICA (ISP),PANASONIC-ISP,,PREVENTIVA PROGRAMADA,FINISHED,aecheverria,0101,1885|2|0|N/A,N/A,Protection Glass for Panasonic UD-716 Reader,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,180,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
1894_Linac-154325_1894|2|0|NA,1894,2023-03-23T15:00:00.000Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),HOSPITAL CARLOS VAN BUREN (SSVSA),Linac-154325,,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,0000,1894|2|0|NA,NA,NA,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
"1895_Linac-109256_1895|2|0|assy, 40x40x10mm fan",1895,2023-03-23T23:03:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - SCA,UC CHRISTUS - SCA,Linac-109256,,CORRECTIVA PROGRAMADA,FINISHED,acorbea,693481,"1895|2|0|assy, 40x40x10mm fan","assy, 40x40x10mm fan",1024939,,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
1901_Linac-201110_1901|2|0|4714201102,1901,2023-03-23T16:00:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),CLÍNICA SANATORIO ALEMÁN (ONCORAD),Linac-201110,,CORRECTIVA PROGRAMADA,FINISHED,ebecker,,1901|2|0|4714201102,4714201102,"Magnetron MG5193 
S/N 22390742G",,11286,4714201102,MAGNETRON MG5193,MATCHED,REF_EXACT,1,true,CORRECTIVE_REPLACEMENT_LIKELY,1,100,Alta,task con 1 solo equipo asociado | match Dolibarr exacto/alias (REF_EXACT),0,120,OK,
1902_Linac-201172_1902|2|0|ambos repuestos de clínica,1902,2023-03-29T13:00:00.000Z,FIELD_BEAT_CLIENT|96.757.430-9|INRAD,INRAD,Linac-201172,,PREVENTIVA PROGRAMADA,FINISHED,acorbea,9999,1902|2|0|ambos repuestos de clínica,ambos repuestos de clínica,"pcb leaf motor drive
motor ",,,,,NO_MATCH,NONE,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,240,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
1903_NOEQUIP_1903|2|0|45133326443,1903,2023-03-28T19:10:00.000Z,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,SERVICIO DE SALUD DE MAGALLANES,,,CORRECTIVA NO PROGRAMADA,FINISHED,raguila,455697,1903|2|0|45133326443,45133326443,Motor Assembly,,10304,4513332644304F,MOTOR ASSEMBLY,MATCHED,REF_LIKE,0.5,true,CORRECTIVE_REPLACEMENT_LIKELY,0,17,Insuficiente,task sin equipo asociado | match Dolibarr por método débil (REF_LIKE),0,120,MISSING_EQUIPMENT,la task no tiene equipo asociado en fieldbeat_task_equipments
1905_Linac-201110_1905|2|0|N/A,1905,2023-03-24T16:00:00.000Z,FIELD_BEAT_CLIENT|76.746.730-3|CLÍNICA SANATORIO ALEMÁN (ONCORAD),CLÍNICA SANATORIO ALEMÁN (ONCORAD),Linac-201110,,PREVENTIVA PROGRAMADA,FINISHED,ebecker,,1905|2|0|N/A,N/A,N/A,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,PREVENTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,180,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
1906_Linac-154325_1906|2|0|00000,1906,2023-03-30T09:30:01.974Z,FIELD_BEAT_CLIENT|61.606.500-9|HOSPITAL CARLOS VAN BUREN (SSVSA),HOSPITAL CARLOS VAN BUREN (SSVSA),Linac-154325,,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,603295,1906|2|0|00000,00000,Freno lateral de camilla,,,,,AMBIGUOUS_MATCH,REF_LIKE,0.5,true,CORRECTIVE_REPLACEMENT_LIKELY,1,40,Baja,task con 1 solo equipo asociado | match Dolibarr ambiguo (múltiples candidatos),120,0,OK,repuesto sin match confiable en Dolibarr (match_status=AMBIGUOUS_MATCH) - excluido del cálculo de intervalos
1907_CLC-2_1907|2|0|No hay,1907,2023-03-31T12:01:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,CLÍNICA LAS CONDES,CLC-2,,CORRECTIVA PROGRAMADA,FINISHED,mreyes,544858,1907|2|0|No hay,No hay,No hay,,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
1910_CLC-1_1910|4|0|1556292,1910,2023-04-04T18:00:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,CLÍNICA LAS CONDES,CLC-1,,CORRECTIVA PROGRAMADA,FINISHED,acorbea,985059,1910|4|0|1556292,1556292,kit spares DLG brake cantidad =2,,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
1910_CLC-1_1910|3|0|1538489,1910,2023-04-04T18:00:00.000Z,FIELD_BEAT_CLIENT|93.930.000-7|CLÍNICA LAS CONDES,CLÍNICA LAS CONDES,CLC-1,,CORRECTIVA PROGRAMADA,FINISHED,acorbea,985059,1910|3|0|1538489,1538489,"pcb assy, dlg and diaphragm drive cantidad =1",,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
"1911_NOEQUIP_1911|2|0|1511862
1533657
1535807",1911,2023-03-30T20:00:00.000Z,FIELD_BEAT_CLIENT|61.607.901-8|SERVICIO DE SALUD DE MAGALLANES,SERVICIO DE SALUD DE MAGALLANES,,,CORRECTIVA PROGRAMADA,FINISHED,raguila,,"1911|2|0|1511862
1533657
1535807","1511862
1533657
1535807","06 tarjetas AI-12
01 mod kit integrity R4.0.0 con patch 4.0.4
01 mod kit Transformador T2 thyratron y thermistor",,,,,AMBIGUOUS_MATCH,REF_LIKE,0.5,true,CORRECTIVE_REPLACEMENT_LIKELY,0,8,Insuficiente,task sin equipo asociado | match Dolibarr ambiguo (múltiples candidatos),30,90,MISSING_EQUIPMENT,la task no tiene equipo asociado en fieldbeat_task_equipments | repuesto sin match confiable en Dolibarr (match_status=AMBIGUOUS_MATCH) - excluido del cálculo de intervalos
1912_Linac-153935_1912|2|0|1018121,1912,2023-04-05T20:15:00.000Z,FIELD_BEAT_CLIENT|81.698.900-0|UC CHRISTUS - CECA,UC CHRISTUS - CECA,Linac-153935,,CORRECTIVA NO PROGRAMADA,FINISHED,rguapache,,1912|2|0|1018121,1018121,FRU Z Drive,,,,,NO_MATCH,NONE,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (NO_MATCH),32,95,OK,repuesto sin match confiable en Dolibarr (match_status=NO_MATCH) - excluido del cálculo de intervalos
"1913_LINAC-153038_1913|2|0|1511862
1005032
1005033
4513330757703L",1913,2023-04-05T10:00:00.000Z,FIELD_BEAT_CLIENT|70377400-8|FUNDACION ARTURO LOPEZ PEREZ,FUNDACION ARTURO LOPEZ PEREZ,LINAC-153038,,CORRECTIVA NO PROGRAMADA,FINISHED,acorbea,910599,"1913|2|0|1511862
1005032
1005033
4513330757703L","1511862
1005032
1005033
4513330757703L","pcb assy, ai12 bit cant =2
signal condition RHCA-A cant=1
signal condition RHCA-B cant=1
cable assembly cant=2",,,,,AMBIGUOUS_MATCH,REF_LIKE,0.5,true,CORRECTIVE_REPLACEMENT_LIKELY,1,40,Baja,task con 1 solo equipo asociado | match Dolibarr ambiguo (múltiples candidatos),120,0,OK,repuesto sin match confiable en Dolibarr (match_status=AMBIGUOUS_MATCH) - excluido del cálculo de intervalos
1918_Linac-105157_1918|2|0|NA,1918,2023-04-04T04:00:00.000Z,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,TORRE MÉDICA - RANCAGUA,Linac-105157,,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,0000,1918|2|0|NA,NA,NA,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),120,0,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
1919_Linac-105157_1919|2|0|NA,1919,2023-04-05T13:00:00.000Z,FIELD_BEAT_CLIENT|76.105.383-3|TORRE MÉDICA - RANCAGUA,TORRE MÉDICA - RANCAGUA,Linac-105157,,CORRECTIVA NO PROGRAMADA,FINISHED,jecheverria,0000,1919|2|0|NA,NA,NA,,,,,PLACEHOLDER_VALUE,PLACEHOLDER_REJECTED,0,true,CORRECTIVE_REPLACEMENT_LIKELY,1,20,Insuficiente,task con 1 solo equipo asociado | sin match Dolibarr confiable (PLACEHOLDER_VALUE),0,120,OK,repuesto sin match confiable en Dolibarr (match_status=PLACEHOLDER_VALUE) - excluido del cálculo de intervalos
